2025-05-26,3
2025-05-27,7
2025-05-28,1
2025-05-29,3
2025-05-30,2
2025-05-31,2
2025-06-01,0
2025-06-02,1
2025-06-03,0
2025-06-04,0
2025-06-05,1
2025-06-06,2
2025-06-07,1
2025-06-08,1
2025-06-09,1
2025-06-10,3
2025-06-11,0
2025-06-12,2
2025-06-13,0
2025-06-14,0
2025-06-15,0
2025-06-16,2
2025-06-17,1
2025-06-18,0
2025-06-19,0
2025-06-20,0
2025-06-21,0
2025-06-22,0
2025-06-23,1
2025-06-24,0
