2025-06-01,0
2025-06-02,1
2025-06-03,1
2025-06-04,5
2025-06-05,5
2025-06-06,0
2025-06-07,0
2025-06-08,0
2025-06-09,0
2025-06-10,3
2025-06-11,2
2025-06-12,0
2025-06-13,2
2025-06-14,0
2025-06-15,0
2025-06-16,1
2025-06-17,1
2025-06-18,6
2025-06-19,5
2025-06-20,0
2025-06-21,2
2025-06-22,0
2025-06-23,1
2025-06-24,0
2025-06-25,1
2025-06-26,6
2025-06-27,2
2025-06-28,0
2025-06-29,0
2025-06-30,1
