2025-05-26,4
2025-05-27,5
2025-05-28,2
2025-05-29,0
2025-05-30,0
2025-05-31,0
2025-06-01,0
2025-06-02,2
2025-06-03,5
2025-06-04,3
2025-06-05,6
2025-06-06,6
2025-06-07,4
2025-06-08,7
2025-06-09,13
2025-06-10,1
2025-06-11,4
2025-06-12,1
2025-06-13,3
2025-06-14,1
2025-06-15,5
2025-06-16,2
2025-06-17,4
2025-06-18,3
2025-06-19,7
2025-06-20,2
2025-06-21,3
2025-06-22,8
2025-06-23,5
2025-06-24,3
