2025-06-02,4
2025-06-03,24
2025-06-04,5
2025-06-05,2
2025-06-06,2
2025-06-07,1
2025-06-08,6
2025-06-09,5
2025-06-10,4
2025-06-11,1
2025-06-12,6
2025-06-13,2
2025-06-14,1
2025-06-15,0
2025-06-16,1
2025-06-17,2
2025-06-18,1
2025-06-19,3
2025-06-20,1
2025-06-21,2
2025-06-22,2
2025-06-23,0
2025-06-24,2
2025-06-25,0
2025-06-26,3
2025-06-27,2
2025-06-28,2
2025-06-29,1
2025-06-30,0
2025-07-01,0
