2025-05-25,2
2025-05-26,0
2025-05-27,5
2025-05-28,1
2025-05-29,1
2025-05-30,3
2025-05-31,1
2025-06-01,0
2025-06-02,39
2025-06-03,23
2025-06-04,14
2025-06-05,3
2025-06-06,2
2025-06-07,4
2025-06-08,0
2025-06-09,4
2025-06-10,6
2025-06-11,5
2025-06-12,1
2025-06-13,10
2025-06-14,1
2025-06-15,4
2025-06-16,5
2025-06-17,2
2025-06-18,3
2025-06-19,5
2025-06-20,5
2025-06-21,1
2025-06-22,3
2025-06-23,3
