2025-05-26,1
2025-05-27,1
2025-05-28,2
2025-05-29,3
2025-05-30,2
2025-05-31,1
2025-06-01,1
2025-06-02,3
2025-06-03,4
2025-06-04,6
2025-06-05,3
2025-06-06,1
2025-06-07,0
2025-06-08,1
2025-06-09,2
2025-06-10,0
2025-06-11,2
2025-06-12,0
2025-06-13,2
2025-06-14,2
2025-06-15,1
2025-06-16,0
2025-06-17,1
2025-06-18,0
2025-06-19,0
2025-06-20,2
2025-06-21,2
2025-06-22,3
2025-06-23,0
2025-06-24,1
