2025-06-03,20
2025-06-04,9
2025-06-05,4
2025-06-06,4
2025-06-07,7
2025-06-08,4
2025-06-09,3
2025-06-10,1
2025-06-11,3
2025-06-12,1
2025-06-13,3
2025-06-14,0
2025-06-15,7
2025-06-16,3
2025-06-17,3
2025-06-18,0
2025-06-19,3
2025-06-20,1
2025-06-21,1
2025-06-22,3
2025-06-23,4
2025-06-24,3
2025-06-25,4
2025-06-26,0
2025-06-27,2
2025-06-28,0
2025-06-29,1
2025-06-30,1
2025-07-01,2
2025-07-02,2
